Tweet,Clean Tweet,Lower Tweet,Tokenize,Stemming,Stopwords,Filter By Length,Label
@Christyzer @anteraja_id @A_ChristyJKT48 takut banget loh,takut banget loh,takut banget loh,"['takut', 'banget', 'loh']","takut,banget,loh","takut,banget,loh","takut,banget",negatif
"@F_OllaJKT48 @anteraja_id yaudah, takjil aku yg beliin ols https://t.co/PfSz5zmELz",yaudah takjil aku yg beliin ols,yaudah takjil aku yg beliin ols,"['yaudah', 'takjil', 'aku', 'yg', 'beliin', 'ols']","yaudah,takjil,aku,yg,beliin,ols","yaudah,takjil,aku,yg,beliin,ols","yaudah,takjil,beliin",netral
@anteraja_id Cobaan ketika bulan puasa memang ada ada saja https://t.co/A4J8jgssDD,Cobaan ketika bulan puasa memang ada ada saja,cobaan ketika bulan puasa memang ada ada saja,"['cobaan', 'ketika', 'bulan', 'puasa', 'memang', 'ada', 'ada', 'saja']","coba,ketika,bulan,puasa,memang,ada,ada,saja","coba,ketika,bulan,puasa,memang,ada,ada,saja","coba,ketika,bulan,puasa,memang,saja",negatif
"@Mio_vkh Hi Kak, maaf ya bikin kakak risau. FYI, mulai tgl 20 Feb 2023 utk layanan @anteraja_id move ke @AnterajaCare ya. MinAja tunggu chat kamu. Semoga puasanya lancar dan selalu dapet #BaiknyaRamadan ya. Trims :) ^UR",Hi Kak maaf ya bikin kakak risau FYI mulai tgl Feb utk layanan move ke ya MinAja tunggu chat kamu Semoga puasanya lancar dan selalu dapet BaiknyaRamadan ya Trims UR,hi kak maaf ya bikin kakak risau fyi mulai tgl feb utk layanan move ke ya minaja tunggu chat kamu semoga puasanya lancar dan selalu dapet baiknyaramadan ya trims ur,"['hi', 'kak', 'maaf', 'ya', 'bikin', 'kakak', 'risau', 'fyi', 'mulai', 'tgl', 'feb', 'utk', 'layanan', 'move', 'ke', 'ya', 'minaja', 'tunggu', 'chat', 'kamu', 'semoga', 'puasanya', 'lancar', 'dan', 'selalu', 'dapet', 'baiknyaramadan', 'ya', 'trims', 'ur']","hi,kak,maaf,ya,bikin,kakak,risau,fyi,mulai,tgl,feb,utk,layan,move,ke,ya,maja,tunggu,chat,kamu,moga,puasa,lancar,dan,selalu,dapet,baiknyaramadan,ya,trims,ur","hi,kak,maaf,ya,bikin,kakak,risau,fyi,mulai,tgl,feb,utk,layan,move,ke,ya,maja,tunggu,chat,kamu,moga,puasa,lancar,dan,selalu,dapet,baiknyaramadan,ya,trims,ur","maaf,bikin,kakak,risau,mulai,layan,move,maja,tunggu,chat,kamu,moga,puasa,lancar,selalu,dapet,baiknyaramadan,trims",netral
"@Lia_FF Hi Kak Filia, dg senang hati. FYI, mulai tgl 20 Feb 2023 utk layanan @anteraja_id move ke @AnterajaCare ya. MinAja tunggu chat kamu. Semoga puasanya lancar dan selalu dapet #BaiknyaRamadan ya. Trims :) ^UR",Hi Kak Filia dg senang hati FYI mulai tgl Feb utk layanan move ke ya MinAja tunggu chat kamu Semoga puasanya lancar dan selalu dapet BaiknyaRamadan ya Trims UR,hi kak filia dg senang hati fyi mulai tgl feb utk layanan move ke ya minaja tunggu chat kamu semoga puasanya lancar dan selalu dapet baiknyaramadan ya trims ur,"['hi', 'kak', 'filia', 'dg', 'senang', 'hati', 'fyi', 'mulai', 'tgl', 'feb', 'utk', 'layanan', 'move', 'ke', 'ya', 'minaja', 'tunggu', 'chat', 'kamu', 'semoga', 'puasanya', 'lancar', 'dan', 'selalu', 'dapet', 'baiknyaramadan', 'ya', 'trims', 'ur']","hi,kak,filia,dg,senang,hati,fyi,mulai,tgl,feb,utk,layan,move,ke,ya,maja,tunggu,chat,kamu,moga,puasa,lancar,dan,selalu,dapet,baiknyaramadan,ya,trims,ur","hi,kak,filia,dg,senang,hati,fyi,mulai,tgl,feb,utk,layan,move,ke,ya,maja,tunggu,chat,kamu,moga,puasa,lancar,dan,selalu,dapet,baiknyaramadan,ya,trims,ur","filia,senang,hati,mulai,layan,move,maja,tunggu,chat,kamu,moga,puasa,lancar,selalu,dapet,baiknyaramadan,trims",netral
@anteraja_id Baca DM saya tolong,Baca DM saya tolong,baca dm saya tolong,"['baca', 'dm', 'saya', 'tolong']","baca,dm,saya,tolong","baca,dm,saya,tolong","baca,saya,tolong",netral
@anteraja_id Dari hari Jum'at sampai hari ini tidak dipick up??? 5 hari ngapain aja??? 10006910724380,Dari hari Jumat sampai hari ini tidak dipick up hari ngapain aja,dari hari jumat sampai hari ini tidak dipick up hari ngapain aja,"['dari', 'hari', 'jumat', 'sampai', 'hari', 'ini', 'tidak', 'dipick', 'up', 'hari', 'ngapain', 'aja']","dari,hari,jumat,sampai,hari,ini,tidak,dipick,up,hari,ngapain,aja","dari,hari,jumat,sampai,hari,ini,tidak,dipick,up,hari,ngapain,aja","dari,hari,jumat,sampai,hari,tidak,dipick,hari,ngapain",negatif
@anteraja_id yang bener bener aje lu min,yang bener bener aje lu min,yang bener bener aje lu min,"['yang', 'bener', 'bener', 'aje', 'lu', 'min']","yang,bener,bener,aje,lu,min","yang,bener,bener,aje,lu,min","yang,bener,bener",negatif
@anteraja_id ga ada oshiku min,ga ada oshiku min,ga ada oshiku min,"['ga', 'ada', 'oshiku', 'min']","ga,ada,oshiku,min","ga,ada,oshiku,min",oshiku,negatif
"@anteraja_id Bukti kebohongan publik. 
Coba buktikan! Ada bukti kalo kurir udah sampe rumah saya?! 
Ada buktinya kalo saya tidak ada di rumah?! https://t.co/m61ILHPZBl",Bukti kebohongan publik Coba buktikan Ada bukti kalo kurir udah sampe rumah saya Ada buktinya kalo saya tidak ada di rumah,bukti kebohongan publik coba buktikan ada bukti kalo kurir udah sampe rumah saya ada buktinya kalo saya tidak ada di rumah,"['bukti', 'kebohongan', 'publik', 'coba', 'buktikan', 'ada', 'bukti', 'kalo', 'kurir', 'udah', 'sampe', 'rumah', 'saya', 'ada', 'buktinya', 'kalo', 'saya', 'tidak', 'ada', 'di', 'rumah']","bukti,bohong,publik,coba,bukti,ada,bukti,kalo,kurir,udah,sampe,rumah,saya,ada,bukti,kalo,saya,tidak,ada,di,rumah","bukti,bohong,publik,coba,bukti,ada,bukti,kalo,kurir,udah,sampe,rumah,saya,ada,bukti,kalo,saya,tidak,ada,di,rumah","bukti,bohong,publik,coba,bukti,bukti,kalo,kurir,udah,sampe,rumah,saya,bukti,kalo,saya,tidak,rumah",negatif
"@anteraja_id ❎💩
@jntexpressid dan @JNE_ID ✅",dan,dan,['dan'],dan,,,netral
@anteraja_id @jntexpressid,,,[],,,,netral
@C_OnielJKT48 @anteraja_id CANTIK BANGET??!,CANTIK BANGET,cantik banget,"['cantik', 'banget']","cantik,banget","cantik,banget","cantik,banget",netral
@anteraja_id Mplorrr,Mplorrr,mplorrr,['mplorrr'],mplorrr,mplorrr,mplorrr,netral
"@wo__onpil Hi Hepizen, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS",Hi Hepizen maaf ya bikin kakak ga nyaman FYI mulai tgl Feb untuk layanan beralih ke Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak Happy Fasting BaiknyaRamadan Thx MDAS,hi hepizen maaf ya bikin kakak ga nyaman fyi mulai tgl feb untuk layanan beralih ke untuk itu kakak bisa dm akun anterajacare agar bisa langsung kami tindaklanjuti kendalanya ya kak happy fasting baiknyaramadan thx mdas,"['hi', 'hepizen', 'maaf', 'ya', 'bikin', 'kakak', 'ga', 'nyaman', 'fyi', 'mulai', 'tgl', 'feb', 'untuk', 'layanan', 'beralih', 'ke', 'untuk', 'itu', 'kakak', 'bisa', 'dm', 'akun', 'anterajacare', 'agar', 'bisa', 'langsung', 'kami', 'tindaklanjuti', 'kendalanya', 'ya', 'kak', 'happy', 'fasting', 'baiknyaramadan', 'thx', 'mdas']","hi,hepizen,maaf,ya,bikin,kakak,ga,nyaman,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hi,hepizen,maaf,ya,bikin,kakak,ga,nyaman,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hepizen,maaf,bikin,kakak,nyaman,mulai,untuk,layan,alih,untuk,kakak,bisa,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,happy,fasting,baiknyaramadan,mdas",netral
@anteraja_id minn boleh dibantuuu?,minn boleh dibantuuu,minn boleh dibantuuu,"['minn', 'boleh', 'dibantuuu']","minn,boleh,dibantuuu","minn,boleh,dibantuuu","minn,boleh,dibantuuu",netral
@Cheeshacake @anteraja_id payah emang kak,payah emang kak,payah emang kak,"['payah', 'emang', 'kak']","payah,emang,kak","payah,emang,kak","payah,emang",negatif
@anteraja_id toy toy,toy toy,toy toy,"['toy', 'toy']","toy,toy","toy,toy",,netral
@TriW1212 @F_OllaJKT48 @anteraja_id https://t.co/fvOl3jQeEK,,,[],,,,netral
@F_OllaJKT48 @anteraja_id Semangat jugaa yaaa,Semangat jugaa yaaa,semangat jugaa yaaa,"['semangat', 'jugaa', 'yaaa']","semangat,jugaa,yaaa","semangat,jugaa,yaaa","semangat,jugaa,yaaa",netral
"@F_OllaJKT48 @anteraja_id Aku reply twit ini sambil makan dessert sih, udah manis, jadi tambah manis karna baca twitmu. Okede trims ya semangatnya 👍",Aku reply twit ini sambil makan dessert sih udah manis jadi tambah manis karna baca twitmu Okede trims ya semangatnya,aku reply twit ini sambil makan dessert sih udah manis jadi tambah manis karna baca twitmu okede trims ya semangatnya,"['aku', 'reply', 'twit', 'ini', 'sambil', 'makan', 'dessert', 'sih', 'udah', 'manis', 'jadi', 'tambah', 'manis', 'karna', 'baca', 'twitmu', 'okede', 'trims', 'ya', 'semangatnya']","aku,reply,twit,ini,sambil,makan,dessert,sih,udah,manis,jadi,tambah,manis,karna,baca,twitmu,okede,trims,ya,semangat","aku,reply,twit,ini,sambil,makan,dessert,sih,udah,manis,jadi,tambah,manis,karna,baca,twitmu,okede,trims,ya,semangat","reply,twit,sambil,makan,dessert,udah,manis,jadi,tambah,manis,karna,baca,twitmu,okede,trims,semangat",positif
"@sanctuauri Hi Hepizen, maaf ya bikin kakak kecewa. FYI, mulai tgl 20 Feb 2023 untuk layanan @anteraja_id beralih ke @AnterajaCare. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :) ^MDAS",Hi Hepizen maaf ya bikin kakak kecewa FYI mulai tgl Feb untuk layanan beralih ke Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak Happy Fasting BaiknyaRamadan Thx MDAS,hi hepizen maaf ya bikin kakak kecewa fyi mulai tgl feb untuk layanan beralih ke untuk itu kakak bisa dm akun anterajacare agar bisa langsung kami tindaklanjuti kendalanya ya kak happy fasting baiknyaramadan thx mdas,"['hi', 'hepizen', 'maaf', 'ya', 'bikin', 'kakak', 'kecewa', 'fyi', 'mulai', 'tgl', 'feb', 'untuk', 'layanan', 'beralih', 'ke', 'untuk', 'itu', 'kakak', 'bisa', 'dm', 'akun', 'anterajacare', 'agar', 'bisa', 'langsung', 'kami', 'tindaklanjuti', 'kendalanya', 'ya', 'kak', 'happy', 'fasting', 'baiknyaramadan', 'thx', 'mdas']","hi,hepizen,maaf,ya,bikin,kakak,kecewa,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hi,hepizen,maaf,ya,bikin,kakak,kecewa,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx,mdas","hepizen,maaf,bikin,kakak,kecewa,mulai,untuk,layan,alih,untuk,kakak,bisa,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,happy,fasting,baiknyaramadan,mdas",netral
@anteraja_id @Christyzer @A_ChristyJKT48 https://t.co/pkLuH73DkW,,,[],,,,netral
Pelayanannya sangat burukkkkkkk gak lagi lagi deh pake @anteraja_id. Sekali ini doang.👎,Pelayanannya sangat burukkkkkkk gak lagi lagi deh pake Sekali ini doang,pelayanannya sangat burukkkkkkk gak lagi lagi deh pake sekali ini doang,"['pelayanannya', 'sangat', 'burukkkkkkk', 'gak', 'lagi', 'lagi', 'deh', 'pake', 'sekali', 'ini', 'doang']","layan,sangat,burukkkkkkk,gak,lagi,lagi,deh,pake,sekali,ini,doang","layan,sangat,burukkkkkkk,gak,lagi,lagi,deh,pake,sekali,ini,doang","layan,sangat,burukkkkkkk,lagi,lagi,pake,sekali,doang",negatif
"@anteraja_id Kirain Chika, pas dibalik hpnya ternyata christy😁",Kirain Chika pas dibalik hpnya ternyata christy,kirain chika pas dibalik hpnya ternyata christy,"['kirain', 'chika', 'pas', 'dibalik', 'hpnya', 'ternyata', 'christy']","kirain,chika,pas,balik,hpnya,nyata,christy","kirain,chika,pas,balik,hpnya,nyata,christy","kirain,chika,balik,hpnya,nyata,christy",netral
@anteraja_id https://t.co/iKruxelWXM,,,[],,,,netral
Min @anteraja_id share foto @S_FloraJKT48 dong..,Min share foto dong,min share foto dong,"['min', 'share', 'foto', 'dong']","min,share,foto,dong","min,share,foto,dong","share,foto,dong",netral
@anteraja_id @AnterajaCare Sameday dari tgl 26. 😪😪 https://t.co/htMmUiGQp6,Sameday dari tgl,sameday dari tgl,"['sameday', 'dari', 'tgl']","sameday,dari,tgl","sameday,dari,tgl","sameday,dari",negatif
@anteraja_id Minta foto gita yang pakai jaket juga dong mimin quet @anteraja_id,Minta foto gita yang pakai jaket juga dong mimin quet,minta foto gita yang pakai jaket juga dong mimin quet,"['minta', 'foto', 'gita', 'yang', 'pakai', 'jaket', 'juga', 'dong', 'mimin', 'quet']","minta,foto,gita,yang,pakai,jaket,juga,dong,mimin,quet","minta,foto,gita,yang,pakai,jaket,juga,dong,mimin,quet","minta,foto,gita,yang,pakai,jaket,juga,dong,mimin,quet",netral
@anteraja_id Mimin ngajak gelud nih... https://t.co/mOjX2UkxCG,Mimin ngajak gelud nih,mimin ngajak gelud nih,"['mimin', 'ngajak', 'gelud', 'nih']","mimin,ngajak,gelud,nih","mimin,ngajak,gelud,nih","mimin,ngajak,gelud",negatif
"@moviemenfes Yang reviewer film, coba review DRAKOR (Drama Komplek Rempong) Anteraja dong 😙

https://t.co/6Fyh0R2yJj",Yang reviewer film coba review DRAKOR Drama Komplek Rempong Anteraja dong,yang reviewer film coba review drakor drama komplek rempong anteraja dong,"['yang', 'reviewer', 'film', 'coba', 'review', 'drakor', 'drama', 'komplek', 'rempong', 'anteraja', 'dong']","yang,reviewer,film,coba,review,drakor,drama,komplek,rempong,anteraja,dong","yang,reviewer,film,coba,review,drakor,drama,komplek,rempong,anteraja,dong","yang,reviewer,film,coba,review,drakor,drama,komplek,rempong,anteraja,dong",netral
@F_OllaJKT48 @anteraja_id Makan minum aja la,Makan minum aja la,makan minum aja la,"['makan', 'minum', 'aja', 'la']","makan,minum,aja,la","makan,minum,aja,la","makan,minum",netral
"@anteraja_id bisa ga jalur cepet tusut sama sih songong kitty itu min, pen tak totokk pas tusutt",bisa ga jalur cepet tusut sama sih songong kitty itu min pen tak totokk pas tusutt,bisa ga jalur cepet tusut sama sih songong kitty itu min pen tak totokk pas tusutt,"['bisa', 'ga', 'jalur', 'cepet', 'tusut', 'sama', 'sih', 'songong', 'kitty', 'itu', 'min', 'pen', 'tak', 'totokk', 'pas', 'tusutt']","bisa,ga,jalur,cepet,tusut,sama,sih,songong,kitty,itu,min,pen,tak,totokk,pas,tusutt","bisa,ga,jalur,cepet,tusut,sama,sih,songong,kitty,itu,min,pen,tak,totokk,pas,tusutt","bisa,jalur,cepet,tusut,sama,songong,kitty,totokk,tusutt",netral
@F_OllaJKT48 @anteraja_id keren oll,keren oll,keren oll,"['keren', 'oll']","keren,oll","keren,oll",keren,positif
@anteraja_id @F_OllaJKT48 👀👀👀,,,[],,,,netral
@F_OllaJKT48 @anteraja_id Bukber yok kwkw,Bukber yok kwkw,bukber yok kwkw,"['bukber', 'yok', 'kwkw']","bukber,yok,kwkw","bukber,yok,kwkw","bukber,kwkw",netral
"@anteraja_id Min, boleh cek dm? Tq.",Min boleh cek dm Tq,min boleh cek dm tq,"['min', 'boleh', 'cek', 'dm', 'tq']","min,boleh,cek,dm,tq","min,boleh,cek,dm,tq",boleh,netral
@anteraja_id Min dosa min Menyusahkan orang yg berpuasa sampai harus jungkir  balik,Min dosa min Menyusahkan orang yg berpuasa sampai harus jungkir balik,min dosa min menyusahkan orang yg berpuasa sampai harus jungkir balik,"['min', 'dosa', 'min', 'menyusahkan', 'orang', 'yg', 'berpuasa', 'sampai', 'harus', 'jungkir', 'balik']","min,dosa,min,susah,orang,yg,puasa,sampai,harus,jungkir,balik","min,dosa,min,susah,orang,yg,puasa,sampai,harus,jungkir,balik","dosa,susah,orang,puasa,sampai,harus,jungkir,balik",negatif
@Christyzer @anteraja_id @A_ChristyJKT48 Ngab toya cakep banget masya allah💙 https://t.co/09T6vsd5r6,Ngab toya cakep banget masya allah,ngab toya cakep banget masya allah,"['ngab', 'toya', 'cakep', 'banget', 'masya', 'allah']","ngab,toya,cakep,banget,masya,allah","ngab,toya,cakep,banget,masya,allah","ngab,toya,cakep,banget,masya,allah",positif
@F_OllaJKT48 @anteraja_id Yg bener kak olla,Yg bener kak olla,yg bener kak olla,"['yg', 'bener', 'kak', 'olla']","yg,bener,kak,olla","yg,bener,kak,olla","bener,olla",netral
@anteraja_id suka klw mpen gaya ngelendot gini. udh lama gk lihat nih anak ngelendot selain ke cici nya,suka klw mpen gaya ngelendot gini udh lama gk lihat nih anak ngelendot selain ke cici nya,suka klw mpen gaya ngelendot gini udh lama gk lihat nih anak ngelendot selain ke cici nya,"['suka', 'klw', 'mpen', 'gaya', 'ngelendot', 'gini', 'udh', 'lama', 'gk', 'lihat', 'nih', 'anak', 'ngelendot', 'selain', 'ke', 'cici', 'nya']","suka,klw,mpen,gaya,ngelendot,gin,udh,lama,gk,lihat,nih,anak,ngelendot,selain,ke,cici,nya","suka,klw,mpen,gaya,ngelendot,gin,udh,lama,gk,lihat,nih,anak,ngelendot,selain,ke,cici,nya","suka,mpen,gaya,ngelendot,lama,lihat,anak,ngelendot,selain,cici",netral
"@moviemenfes ini aja min, beda dikit sama kdrama hehe https://t.co/Y4pBrfUFHE",ini aja min beda dikit sama kdrama hehe,ini aja min beda dikit sama kdrama hehe,"['ini', 'aja', 'min', 'beda', 'dikit', 'sama', 'kdrama', 'hehe']","ini,aja,min,beda,dikit,sama,kdrama,hehe","ini,aja,min,beda,dikit,sama,kdrama,hehe","beda,dikit,sama,kdrama,hehe",netral
@F_OllaJKT48 Haiiii kak Ollaaaa~,Haiiii kak Ollaaaa,haiiii kak ollaaaa,"['haiiii', 'kak', 'ollaaaa']","haiiii,kak,ollaaaa","haiiii,kak,ollaaaa","haiiii,ollaaaa",netral
@F_OllaJKT48 @anteraja_id Sini ujan la jadi dingin hehe,Sini ujan la jadi dingin hehe,sini ujan la jadi dingin hehe,"['sini', 'ujan', 'la', 'jadi', 'dingin', 'hehe']","sini,ujan,la,jadi,dingin,hehe","sini,ujan,la,jadi,dingin,hehe","sini,ujan,jadi,dingin,hehe",netral
@F_OllaJKT48 @anteraja_id Buka nya pake apa boss?,Buka nya pake apa boss,buka nya pake apa boss,"['buka', 'nya', 'pake', 'apa', 'boss']","buka,nya,pake,apa,boss","buka,nya,pake,apa,boss","buka,pake,boss",netral
"@F_OllaJKT48 @anteraja_id Ga percaya...
Ni lg minum susu https://t.co/j7BPCKKjCR",Ga percaya Ni lg minum susu,ga percaya ni lg minum susu,"['ga', 'percaya', 'ni', 'lg', 'minum', 'susu']","ga,percaya,ni,lg,minum,susu","ga,percaya,ni,lg,minum,susu","percaya,minum,susu",netral
@F_OllaJKT48 @anteraja_id Lah hayuk.. share loc hehehe,Lah hayuk share loc hehehe,lah hayuk share loc hehehe,"['lah', 'hayuk', 'share', 'loc', 'hehehe']","lah,hayuk,share,loc,hehehe","lah,hayuk,share,loc,hehehe","hayuk,share,hehehe",netral
@anteraja_id cdm ka,cdm ka,cdm ka,"['cdm', 'ka']","cdm,ka","cdm,ka",,netral
"#BaiknyaRamadhan kali ini aku mau semangatin kalian karena siang ini lagi panas bangett! Semangat yaa, aku juga ikutan gak minum dan makan deh biar nanti buka nya bareng 😁😁@anteraja_id",BaiknyaRamadhan kali ini aku mau semangatin kalian karena siang ini lagi panas bangett Semangat yaa aku juga ikutan gak minum dan makan deh biar nanti buka nya bareng,baiknyaramadhan kali ini aku mau semangatin kalian karena siang ini lagi panas bangett semangat yaa aku juga ikutan gak minum dan makan deh biar nanti buka nya bareng,"['baiknyaramadhan', 'kali', 'ini', 'aku', 'mau', 'semangatin', 'kalian', 'karena', 'siang', 'ini', 'lagi', 'panas', 'bangett', 'semangat', 'yaa', 'aku', 'juga', 'ikutan', 'gak', 'minum', 'dan', 'makan', 'deh', 'biar', 'nanti', 'buka', 'nya', 'bareng']","baiknyaramadhan,kali,ini,aku,mau,semangatin,kalian,karena,siang,ini,lagi,panas,bangett,semangat,yaa,aku,juga,ikut,gak,minum,dan,makan,deh,biar,nanti,buka,nya,bareng","baiknyaramadhan,kali,ini,aku,mau,semangatin,kalian,karena,siang,ini,lagi,panas,bangett,semangat,yaa,aku,juga,ikut,gak,minum,dan,makan,deh,biar,nanti,buka,nya,bareng","baiknyaramadhan,kali,semangatin,kalian,karena,siang,lagi,panas,bangett,semangat,juga,ikut,minum,makan,biar,nanti,buka,bareng",netral
@C_JesslynJKT48 😊😊😊 https://t.co/FDkU3JMt6t,,,[],,,,netral
"@anteraja_id Woyyh babi, paket gw sameday, 2 hari ga di kirim2, sampah!!!",Woyyh babi paket gw sameday hari ga di kirim sampah,woyyh babi paket gw sameday hari ga di kirim sampah,"['woyyh', 'babi', 'paket', 'gw', 'sameday', 'hari', 'ga', 'di', 'kirim', 'sampah']","woyyh,babi,paket,gw,sameday,hari,ga,di,kirim,sampah","woyyh,babi,paket,gw,sameday,hari,ga,di,kirim,sampah","woyyh,babi,paket,sameday,hari,kirim,sampah",negatif
@anteraja_id @jehaes_ astaga,astaga,astaga,['astaga'],astaga,astaga,astaga,positif
"@anteraja_id Samping feni itu, marsha atau onil ya?",Samping feni itu marsha atau onil ya,samping feni itu marsha atau onil ya,"['samping', 'feni', 'itu', 'marsha', 'atau', 'onil', 'ya']","samping,feni,itu,marsha,atau,onil,ya","samping,feni,itu,marsha,atau,onil,ya","samping,feni,marsha,atau,onil",netral
@anteraja_id Trending foto terbalik 😊,Trending foto terbalik,trending foto terbalik,"['trending', 'foto', 'terbalik']","trending,foto,balik","trending,foto,balik","trending,foto,balik",netral
@anteraja_id WKWKWKWKWK @A_FionyJKT48,WKWKWKWKWK,wkwkwkwkwk,['wkwkwkwkwk'],wkwkwkwkwk,wkwkwkwkwk,wkwkwkwkwk,netral
@anteraja_id https://t.co/QYCrqBmMvr,,,[],,,,netral
@anteraja_id mantab ada mplor,mantab ada mplor,mantab ada mplor,"['mantab', 'ada', 'mplor']","mantab,ada,mplor","mantab,ada,mplor","mantab,mplor",positif
@anteraja_id si kiyowo 🫶 https://t.co/7vawbqaPxf,si kiyowo,si kiyowo,"['si', 'kiyowo']","si,kiyowo","si,kiyowo",kiyowo,positif
@anteraja_id https://t.co/CzKUQb7e5D,,,[],,,,netral
@anteraja_id WKWKKWKW MIN😭,WKWKKWKW MIN,wkwkkwkw min,"['wkwkkwkw', 'min']","wkwkkwkw,min","wkwkkwkw,min",wkwkkwkw,netral
https://t.co/ApDg1Hl2ux,,,[],,,,netral
@Risma090201 @anteraja_id Sama sama🤭🤭🤭,Sama sama,sama sama,"['sama', 'sama']","sama,sama","sama,sama","sama,sama",netral
@anteraja_id Pingin marah tapi lagi puasa 😊,Pingin marah tapi lagi puasa,pingin marah tapi lagi puasa,"['pingin', 'marah', 'tapi', 'lagi', 'puasa']","pingin,marah,tapi,lagi,puasa","pingin,marah,tapi,lagi,puasa","pingin,marah,tapi,lagi,puasa",negatif
@_cranberries1 https://t.co/8fXbspWQp8,,,[],,,,netral
@L_MarshaJKT48 @anteraja_id sekalian masuk islam aja sha,sekalian masuk islam aja sha,sekalian masuk islam aja sha,"['sekalian', 'masuk', 'islam', 'aja', 'sha']","sekali,masuk,islam,aja,sha","sekali,masuk,islam,aja,sha","sekali,masuk,islam",netral
